,Year,Month,Day,price,n_author,n_channels,n_activities,n_words_ave,Sentiment_value
1083,2022,11,24,0.1300539852342571,15,8,32,8.59375,0.07817826704545455
1084,2022,11,25,0.1292458099315658,11,6,39,9.179487179487179,0.13172753172753174
1085,2022,11,26,0.1311992650878357,7,5,13,8.846153846153847,0.07386363636363637
1086,2022,11,27,0.1334982108719196,8,6,49,13.612244897959183,0.08824726860441144
1087,2022,11,28,0.1341188583557276,12,7,44,10.818181818181818,0.06216425619834711
1088,2022,11,29,0.1407936393086077,12,6,38,12.342105263157896,0.09868271531100478
1089,2022,11,30,0.1406480017183246,10,6,29,16.724137931034484,0.11134140045777977
1090,2022,12,1,0.1419376829524075,12,6,26,13.384615384615385,0.1278570966070966
1091,2022,12,2,0.1375952720323438,11,7,21,16.428571428571427,0.16762656325156325
1092,2022,12,3,0.1395134955739034,7,5,9,6.0,0.12613636363636363
1093,2022,12,4,0.1356417082480277,7,5,10,15.0,0.09583333333333333
1094,2022,12,5,0.1392902202604547,11,5,45,6.4,0.1464124579124579
1095,2022,12,6,0.1417334928369225,9,6,15,5.133333333333334,0.08123737373737373
1096,2022,12,7,0.1400301762108649,9,6,20,9.55,0.1099337121212121
1097,2022,12,8,0.1344723866146832,12,7,25,12.76,0.11137099567099566
1098,2022,12,9,0.144593716856421,12,8,26,20.615384615384617,0.13109478662363278
1099,2022,12,10,0.1532472880492499,15,7,74,9.837837837837839,0.08312253812253813
1100,2022,12,11,0.1526896225282444,8,6,21,13.761904761904763,0.06821488696488696
1101,2022,12,12,0.1605480701007406,10,5,22,5.181818181818182,0.11978305785123965
1102,2022,12,13,0.1712181503402709,13,6,53,16.037735849056602,0.07603393723676742
1103,2022,12,14,0.1694352936765508,16,7,100,10.86,0.038072315416065414
1104,2022,12,15,0.1716427058816794,15,8,32,14.84375,0.1391286187770563
1105,2022,12,16,0.1734351874912601,11,7,31,16.032258064516128,0.13355865102639294
1106,2022,12,17,0.1525964124032278,6,7,11,7.0,0.16408402203856748
1107,2022,12,18,0.1522214686049179,6,4,13,8.307692307692308,0.051660839160839155
1108,2022,12,19,0.1481945393829933,9,6,18,11.722222222222221,0.14378720238095238
1109,2022,12,20,0.1504141100503883,6,5,15,4.0,0.18234848484848484
1110,2022,12,21,0.1556435933382946,14,7,40,32.45,0.10540626503126502
1111,2022,12,22,0.1657438379361437,13,5,28,17.571428571428573,0.13345650381364665
1112,2022,12,23,0.1636394568048206,17,8,48,16.4375,0.1330042546532502
1113,2022,12,24,0.1620348029337998,4,6,10,21.5,0.24839772727272727
1114,2022,12,25,0.1659515837452882,5,3,11,11.818181818181818,0.07820247933884297
1115,2022,12,26,0.1641465462536973,5,4,13,4.615384615384615,0.21809440559440557
1116,2022,12,27,0.1699301595075969,15,6,34,17.294117647058822,0.11725828664799252
1117,2022,12,28,0.1688604867176022,6,4,19,5.052631578947368,0.1352870813397129
1118,2022,12,29,0.1719709027366008,9,5,26,5.8076923076923075,0.09070200632700633
1119,2022,12,30,0.1647811993611815,10,7,26,18.73076923076923,0.15581803613053616
1120,2022,12,31,0.1668630130309588,7,7,12,15.166666666666666,0.18551136363636364
1121,2023,1,1,0.1635612150994456,11,5,22,11.863636363636363,0.12601584022038567
1122,2023,1,2,0.1632692187236425,11,5,24,9.708333333333334,0.16443001443001443
1123,2023,1,3,0.1676615795050355,11,6,26,19.46153846153846,0.12052275071671623
1124,2023,1,4,0.1648586853089448,6,6,11,5.545454545454546,0.16172090220385674
1125,2023,1,5,0.1778840960042844,18,7,45,15.333333333333334,0.11500392817059485
1126,2023,1,6,0.1838016531758401,10,6,34,28.529411764705884,0.070732800696036
1127,2023,1,7,0.1907028461290537,13,6,47,10.404255319148936,0.07069248718184888
1128,2023,1,8,0.2088525442167166,10,6,29,6.172413793103448,0.04960640891675374
1129,2023,1,9,0.2140013533287116,14,7,35,7.885714285714286,0.07794372294372293
1130,2023,1,10,0.2045775950205442,14,6,21,19.666666666666668,0.2582046657046657
1131,2023,1,11,0.2332043933427236,9,6,31,8.35483870967742,0.04503512952101661
1132,2023,1,12,0.221414830089466,9,5,26,8.307692307692308,0.06113053613053613
1133,2023,1,13,0.2485375372296905,13,6,36,13.944444444444445,0.15790070012292234
1134,2023,1,14,0.2597720455527714,10,7,26,28.96153846153846,0.1397961906514538
1135,2023,1,15,0.2637167144410206,7,5,18,7.944444444444445,0.15820707070707074
1136,2023,1,16,0.2653557747573981,10,6,16,18.375,0.31522253787878785
1137,2023,1,17,0.248837283240936,19,7,39,15.307692307692308,0.08436355311355309
1138,2023,1,18,0.2835218192645857,17,7,51,10.019607843137255,0.004630690660102431
1139,2023,1,19,0.2740986653661164,14,8,37,12.675675675675675,0.13846642096642095
1140,2023,1,20,0.2661693896856311,17,7,48,13.541666666666666,0.13514475108225107
1141,2023,1,21,0.2842726982717434,6,4,20,4.2,0.026666666666666665
1142,2023,1,22,0.3205390572237807,11,6,33,7.212121212121212,0.05788567493112948
1143,2023,1,23,0.312139320777493,23,8,55,19.10909090909091,0.16063130493244127
1144,2023,1,24,0.3584772013327935,16,8,63,12.031746031746032,0.09348144139810806
1145,2023,1,25,0.3627133160132073,15,7,46,10.41304347826087,0.08302348014304535
1146,2023,1,26,0.3618325347684635,11,7,79,5.620253164556962,0.061007109978628946
1147,2023,1,27,0.3733319162848223,12,6,35,4.457142857142857,0.04725649350649351
1148,2023,1,28,0.3866705414873466,10,8,23,6.826086956521739,0.14235671936758895
1149,2023,1,29,0.3895989555102322,13,5,42,5.690476190476191,0.11045274170274172
1150,2023,1,30,0.3804403482396252,11,7,31,7.483870967741935,0.08620967741935485
1151,2023,1,31,0.3493683675553621,12,7,29,6.862068965517241,0.06735802711018228
1152,2023,2,1,0.3501119943715804,14,6,29,10.379310344827585,0.038661953809737054
1153,2023,2,2,0.3736029378150294,16,7,46,5.978260869565218,0.039298418972332015
1154,2023,2,3,0.3592574788481477,15,7,35,10.257142857142858,0.05592532467532468
1155,2023,2,4,0.3900052931725138,10,5,27,9.518518518518519,0.04012345679012346
1156,2023,2,5,0.3937413156218109,10,6,26,5.8076923076923075,0.06441579254079254
1157,2023,2,6,0.4455499473095997,16,8,55,12.4,0.09665240062967334
1158,2023,2,7,0.4485363681982505,26,7,69,8.565217391304348,0.1356795177447351
1159,2023,2,8,0.522182675350004,22,8,67,13.283582089552239,0.07993014836531627
1160,2023,2,9,0.4820879657637673,15,6,60,6.4,0.04014550264550264
1161,2023,2,10,0.4392216061623931,11,6,42,6.357142857142857,0.026707981172266887
1162,2023,2,11,0.4463615296794234,12,6,36,6.055555555555555,0.12799873737373735
1163,2023,2,12,0.4561883037193743,14,7,40,20.85,0.07404008838383837
1164,2023,2,13,0.4532650108624291,19,8,38,17.236842105263158,0.11479611563343621
1165,2023,2,14,0.4188639214987193,11,6,29,8.068965517241379,0.050188460964323035
1166,2023,2,15,0.473711364216556,14,6,32,8.125,0.08653564453125001
1167,2023,2,16,0.5033797284860192,15,7,65,9.96923076923077,0.07185331335331337
1168,2023,2,17,0.4446246190768995,19,6,54,12.74074074074074,0.021672882898682563
1169,2023,2,18,0.4903212597624163,18,7,49,29.53061224489796,0.06129210331834238
1170,2023,2,19,0.4812011467180416,12,6,30,10.466666666666667,0.07071789321789321
1171,2023,2,20,0.4616861881971247,11,6,34,7.088235294117647,0.017965367965367962
1172,2023,2,21,0.4630589595984842,9,7,35,7.2,0.056105442176870746
1173,2023,2,22,0.4491075252952295,8,6,23,5.739130434782608,0.05008234519104085
1174,2023,2,23,0.4505973283582947,7,4,22,3.409090909090909,0.02267561983471074
1175,2023,2,24,0.4378950745446078,17,7,43,16.372093023255815,0.03789773695296951
1176,2023,2,25,0.42165999793169,13,5,31,6.516129032258065,0.006048387096774193
1177,2023,2,26,0.3906671992190267,4,5,19,8.105263157894736,0.08138623072833599
1178,2023,2,27,0.4050888710404973,12,6,27,3.814814814814815,0.04335016835016835
1179,2023,2,28,0.3985925815274456,9,7,19,13.473684210526315,0.041510025062656636
1180,2023,3,1,0.3867780139556905,14,5,42,12.380952380952381,0.12534528963100391
1181,2023,3,2,0.4210843958021078,23,7,47,12.553191489361701,0.09371520422052337
1182,2023,3,3,0.4017707829616211,18,6,48,17.145833333333332,0.07115058321308322
1183,2023,3,4,0.3782680212476887,11,7,30,12.833333333333334,0.09710746352413017
1184,2023,3,5,0.3702342951750661,12,6,33,13.242424242424242,0.1263517206699025
1185,2023,3,6,0.3942283849685999,19,6,41,9.0,-0.00681290254460986
1186,2023,3,7,0.3951976463081131,20,8,104,8.846153846153847,0.07546241676135221
1187,2023,3,8,0.3739540413886362,12,6,37,12.054054054054054,0.11039438789438788
1188,2023,3,9,0.3330804781541778,13,6,64,8.390625,0.013462540064102566
1189,2023,3,10,0.3115417448446514,14,7,29,7.724137931034483,0.038349007314524564
1190,2023,3,11,0.3457198100022838,10,7,23,8.565217391304348,0.06796968128489868
1191,2023,3,12,0.3407790663894874,12,6,18,14.222222222222221,0.03231165824915824
1192,2023,3,13,0.370601292255841,8,5,15,8.133333333333333,0.13611111111111113
1193,2023,3,14,0.3866965675259246,15,7,54,6.611111111111111,0.035781425364758694
1194,2023,3,15,0.4216790048109295,23,8,129,10.728682170542635,0.06685197070371489
1195,2023,3,16,0.3895403194146918,21,9,64,20.890625,0.06882799817370129
1196,2023,3,17,0.3935459075767963,17,9,50,17.44,0.05464141414141413
1197,2023,3,18,0.4262173998119601,15,7,35,11.257142857142858,0.03582251082251081
1198,2023,3,19,0.3922655740196273,8,6,21,10.095238095238095,0.054040404040404035
1199,2023,3,20,0.4007140155058037,13,6,36,15.027777777777779,0.08535603430134679
1200,2023,3,21,0.3610008992290993,15,8,45,12.911111111111111,0.06327681577681578
1201,2023,3,22,0.3763438553637159,8,4,29,5.586206896551724,0.03534482758620689
1202,2023,3,23,0.3603685257175295,14,9,32,16.53125,-0.011594178391053391
1203,2023,3,24,0.3754858286724244,25,10,123,16.601626016260163,0.07728085994854286
1204,2023,3,25,0.3544222475594187,13,6,26,11.961538461538462,0.09779647435897437
1205,2023,3,26,0.3463528983052268,13,9,42,14.976190476190476,0.10654955163883734
1206,2023,3,27,0.3570944138519005,12,8,34,26.294117647058822,0.01895000424412189
1207,2023,3,28,0.3313274517924865,19,8,110,24.37272727272727,0.07881692465783374
1208,2023,3,29,0.3393856057610595,23,9,538,16.685873605947954,0.06625689082884442
1209,2023,3,30,0.3544971297649003,29,11,390,11.835897435897436,0.05565527278988817
1210,2023,3,31,0.3458849060765841,16,5,164,14.536585365853659,0.016756797670437647
1211,2023,4,1,0.3588528302892518,14,7,57,9.105263157894736,-0.004706209969367864
1212,2023,4,2,0.3561148672044614,22,10,57,16.68421052631579,0.025423633036414997
1213,2023,4,3,0.3449940449222478,18,11,63,14.682539682539682,0.12077716889224824
1214,2023,4,4,0.3442953412550123,13,9,66,10.651515151515152,0.05187098255280074
1215,2023,4,5,0.3562253387598909,30,11,88,19.15909090909091,0.08119468689679728
1216,2023,4,6,0.3602220552384064,34,9,205,15.170731707317072,0.08301615290117033
1217,2023,4,7,0.3577365505829983,33,11,118,11.711864406779661,0.1363750419274027
1218,2023,4,8,0.3597524353568619,21,10,118,54.88135593220339,0.11867294632961446
1219,2023,4,9,0.3558397005319022,17,8,71,18.492957746478872,0.04595415560791147
1220,2023,4,10,0.3569241409818114,17,8,39,16.897435897435898,0.1264027639027639
1221,2023,4,11,0.3737029247388073,21,7,62,14.0,0.11105030721966207
1222,2023,4,12,0.3825232462501319,17,7,62,30.322580645161292,0.06619077709285082
1223,2023,4,13,0.3898507539839516,16,6,44,9.977272727272727,0.05372023809523808
1224,2023,4,14,0.4010727590750988,27,9,103,9.980582524271844,0.10209405952731195
1225,2023,4,15,0.4263945624244551,14,7,42,13.0,0.05724296536796536
1226,2023,4,16,0.4197847021672867,13,5,53,8.60377358490566,0.11607898390917257
1227,2023,4,17,0.4235450045307299,16,8,36,15.444444444444445,0.05618686868686868
1228,2023,4,18,0.414951679098416,26,10,65,12.138461538461538,0.10333085931162854
1229,2023,4,19,0.4388546025979145,20,8,47,9.446808510638299,0.10811600042983022
1230,2023,4,20,0.3879258435643207,24,9,64,24.46875,0.06764806136838153
1231,2023,4,21,0.3786733912204398,14,6,35,10.628571428571428,0.09363095238095238
1232,2023,4,22,0.3679289321475001,12,7,29,15.0,0.06961072133485925
1233,2023,4,23,0.3712731100661253,19,8,79,15.886075949367088,0.06997469039399419
1234,2023,4,24,0.3631798866680714,23,10,65,14.861538461538462,0.011346930846930841
1235,2023,4,25,0.3685906145047555,20,6,70,7.6571428571428575,0.04222799422799423
1236,2023,4,26,0.3771875110060714,21,9,63,12.857142857142858,0.09792816200554295
1237,2023,4,27,0.3590653426209599,18,9,39,7.743589743589744,0.03917193917193917
1238,2023,4,28,0.37441260752745,19,9,44,6.909090909090909,0.06433982683982684
1239,2023,4,29,0.371313531123086,11,6,40,9.275,-0.013803571428571432
1240,2023,4,30,0.3814969713780418,11,6,21,11.095238095238095,0.11122685185185184
1241,2023,5,1,0.3667609205428499,13,5,23,6.565217391304348,0.088947628458498
1242,2023,5,2,0.3561755115503909,16,7,40,6.075,0.027361111111111114
1243,2023,5,3,0.3554877852194583,14,6,31,29.93548387096774,0.15944743130227
1244,2023,5,4,0.3624271115199272,23,7,63,5.857142857142857,0.09064783320735702
1245,2023,5,5,0.3502281810172531,17,9,48,14.833333333333334,0.0610999503968254
1246,2023,5,6,0.3580295061609589,15,7,38,8.0,0.12552598351940458
1247,2023,5,7,0.3390227336870663,11,7,32,8.0,0.0673828125
1248,2023,5,8,0.3360373356112484,18,9,38,7.552631578947368,0.11967288011695908
1249,2023,5,9,0.3193490171065115,20,11,86,13.69767441860465,0.09013093818326377
1250,2023,5,10,0.335115603817886,21,8,37,10.162162162162161,0.1476792051792052
1251,2023,5,11,0.3328848952745016,22,8,46,10.73913043478261,0.18210638998682477
1252,2023,5,12,0.3235777201229891,33,10,132,8.462121212121213,0.15099508926619315
1253,2023,5,13,0.3402968544661216,12,5,37,3.864864864864865,0.08209459459459459
1254,2023,5,14,0.3287927351927712,18,7,43,9.534883720930232,0.08493930165441793
1255,2023,5,15,0.3342419344283959,17,9,90,15.866666666666667,0.13518576138367802
1256,2023,5,16,0.3320985770308693,19,5,52,6.884615384615385,0.008976787101787103
1257,2023,5,17,0.3269115130929015,22,7,91,11.978021978021978,0.13492630385487528
1258,2023,5,18,0.335497220260667,19,6,66,9.378787878787879,0.08375330687830687
1259,2023,5,19,0.3290255168192649,16,6,39,9.282051282051283,0.131980056980057
1260,2023,5,20,0.3417399110262462,19,6,73,4.7534246575342465,0.1333315542904584
1261,2023,5,21,0.3333831070432201,15,5,55,3.8363636363636364,0.1383884297520661
1262,2023,5,22,0.3272258673064164,30,11,128,14.8125,0.10199321024028055
1263,2023,5,23,0.3213326037560046,43,10,311,9.617363344051446,0.056666091122045216
1264,2023,5,24,0.3349640647127679,18,8,72,15.916666666666666,0.032700376157407396
1265,2023,5,25,0.3279236128763147,28,7,73,20.931506849315067,0.1520957026230999
1266,2023,5,26,0.3252534480813839,19,6,41,16.024390243902438,0.11560482877556048
1267,2023,5,27,0.3467256674580798,14,6,35,8.17142857142857,0.020555555555555553
1268,2023,5,28,0.3514293045447351,14,5,51,22.745098039215687,0.10103897257190095
1269,2023,5,29,0.3594798201206644,19,7,91,13.164835164835164,0.16225108225108226
1270,2023,5,30,0.3476403177775199,18,8,65,18.53846153846154,0.1256525611140996
1271,2023,5,31,0.385618894179774,22,9,76,12.052631578947368,0.11579436280094177
1272,2023,6,1,0.3752575833703295,17,9,46,19.152173913043477,0.16770546105464584
1273,2023,6,2,0.4036275228019486,19,5,43,12.232558139534884,0.08552345909904051
1274,2023,6,3,0.4103846410468632,15,8,37,7.135135135135135,0.1663529601029601
1275,2023,6,4,0.4094836202975178,12,7,26,13.615384615384615,0.09666310541310542
1276,2023,6,5,0.3984032735057377,22,10,54,10.425925925925926,0.11777427048260382
1277,2023,6,6,0.3559204371943705,25,8,88,17.068181818181817,0.12606783131641086
1278,2023,6,7,0.3657279999400813,19,7,40,10.05,0.15295312499999997
1279,2023,6,8,0.3370901940512264,22,7,61,10.180327868852459,0.11298523880491095
1280,2023,6,9,0.3419594076389718,17,4,39,13.794871794871796,0.0835123408337694
1281,2023,6,10,0.3285971408043661,11,4,16,8.9375,0.03333333333333333
1282,2023,6,11,0.2810823072653616,9,3,18,10.0,0.029882154882154885
1283,2023,6,12,0.2924769405775619,21,7,37,17.10810810810811,0.11848349973349973
1284,2023,6,13,0.2972861830582948,16,6,41,7.658536585365853,0.12679416112342942
1285,2023,6,14,0.2996177872178871,20,8,46,16.456521739130434,0.07836250215665977
1286,2023,6,15,0.2873913382410509,22,8,118,6.322033898305085,0.06639384920634922
1287,2023,6,16,0.3318157159050616,11,7,22,8.318181818181818,0.15464630066902796
1288,2023,6,17,0.3334204540739963,13,5,26,4.384615384615385,0.15288461538461537
1289,2023,6,18,0.3330691280094002,13,5,32,18.9375,0.2199301609848485
1290,2023,6,19,0.3226349413017514,16,7,36,9.63888888888889,0.020644640852974183
1291,2023,6,20,0.3358616363487393,14,4,39,5.512820512820513,0.10625763125763125
1292,2023,6,21,0.345096142901714,13,7,33,15.06060606060606,0.10014392173483082
1293,2023,6,22,0.3555967245027429,17,8,72,45.541666666666664,0.12246771277847664
1294,2023,6,23,0.3469245552479736,10,6,27,10.62962962962963,0.15016090611328708
1295,2023,6,24,0.356552381897337,10,3,25,7.84,0.07019047619047619
1296,2023,6,25,0.3433289564725988,5,4,11,2.727272727272727,0.2681818181818182
1297,2023,6,26,0.3416847094313053,16,6,45,12.6,0.09857347282347283
1298,2023,6,27,0.3308363897522932,16,5,33,14.121212121212121,0.10355995015085923
1299,2023,6,28,0.3386403116680887,18,5,39,22.28205128205128,0.16893543956043958
1300,2023,6,29,0.3156463498989791,12,3,20,13.4,-0.011339285714285708
1301,2023,6,30,0.3155460130530776,7,2,8,13.625,0.02276785714285715
1302,2023,7,1,0.3224373035578846,10,3,15,11.4,0.07716666666666665
1303,2023,7,2,0.3308612896308567,6,2,6,15.0,0.01722222222222222
1304,2023,7,3,0.3249428929053757,13,6,24,23.416666666666668,0.08175583623026804
1305,2023,7,4,0.3353078467322391,11,4,23,26.434782608695652,0.08129731379731378
1306,2023,7,5,0.3436725219742587,17,8,41,13.75609756097561,0.1352325520008447
1307,2023,7,6,0.3333611000782516,15,4,26,19.0,0.034691814595660744
1308,2023,7,7,0.3229156595981583,15,4,19,11.210526315789474,0.2348370927318296
1309,2023,7,8,0.3718156608119681,9,3,12,22.75,0.11615410052910054
1310,2023,7,9,0.3753024503336037,8,3,11,16.818181818181817,-0.008387445887445881
1311,2023,7,10,0.3821308678089936,10,6,21,10.047619047619047,0.1392857142857143
1312,2023,7,11,0.3654297671476091,14,4,34,9.470588235294118,0.08946078431372549
1313,2023,7,12,0.361141729644141,17,4,22,10.772727272727273,0.09900711662075298
1314,2023,7,13,0.3597973680741665,15,3,29,20.344827586206897,0.1540542742697915
1315,2023,7,14,0.3748181608446314,7,5,11,25.545454545454547,0.15903679653679656
1316,2023,7,15,0.3708796219528784,7,4,10,17.4,0.21949675324675325
1317,2023,7,16,0.3835012835469907,5,2,7,41.714285714285715,0.19531985871271584
1318,2023,7,17,0.3900901551696197,13,5,25,17.6,0.21768753865182439
1319,2023,7,18,0.4025302232786782,10,4,33,13.484848484848484,0.18251453933272116
1320,2023,7,19,0.390768430583942,19,7,68,25.08823529411765,0.15200462819160296
1321,2023,7,20,0.3840335119343047,11,7,21,20.714285714285715,0.07117661879566642
1322,2023,7,21,0.3745679973434758,9,3,11,32.0,0.08754578754578754
1323,2023,7,22,0.3768006467186544,11,3,13,10.76923076923077,0.23802447552447553
1324,2023,7,23,0.3668134873585828,3,2,3,12.666666666666666,0.1625
1325,2023,7,24,0.3678932693030906,12,5,24,24.958333333333332,0.07000706764187156
1326,2023,7,25,0.3525814338684685,9,4,12,3.9166666666666665,0.03125
1327,2023,7,26,0.3479306579938133,19,10,93,9.10752688172043,0.1176676325466648
1328,2023,7,27,0.3497466671233123,22,4,75,13.106666666666667,0.04249609077790895
1329,2023,7,28,0.3574601279510875,13,4,25,9.6,0.10094372294372295
1330,2023,7,29,0.3572471424385637,8,4,10,30.0,0.003428571428571419
1331,2023,7,30,0.3576661002468407,6,3,6,16.666666666666668,0.027777777777777766
1332,2023,7,31,0.350875946757295,18,8,40,13.6,0.18775974025974024
1333,2023,8,1,0.3469237900707087,27,7,69,15.594202898550725,0.13737813434552565
1334,2023,8,2,0.3508671438691453,26,7,91,20.516483516483518,0.19124451066009512
1335,2023,8,3,0.3435528516314748,21,9,73,25.794520547945204,0.15105851639119738
1336,2023,8,4,0.3422952682066919,17,5,54,10.296296296296296,0.1768697814531148
1337,2023,8,5,0.3392525740907375,12,4,26,21.653846153846153,0.21470175657675658
1338,2023,8,6,0.3396913115593191,14,7,21,6.476190476190476,0.18452380952380953
1339,2023,8,7,0.3408367187380205,16,7,46,10.58695652173913,0.1478860813099943
1340,2023,8,8,0.3378605071939954,16,5,47,9.042553191489361,0.09079021598968406
1341,2023,8,9,0.3431775007221603,36,8,154,8.428571428571429,0.13067555922162252
1342,2023,8,10,0.3436419469852027,41,7,186,16.634408602150536,0.12568104069658842
1343,2023,8,11,0.3434056709914294,41,5,198,15.33838383838384,0.10329520713519298
1344,2023,8,12,0.345864372931478,30,5,99,9.707070707070708,0.11622835497835494
1345,2023,8,13,0.3395932937920228,17,5,70,12.028571428571428,0.1319925530818388
1346,2023,8,14,0.3396457598511656,32,7,98,21.836734693877553,0.12879002855682004
1347,2023,8,15,0.3512569058981643,26,7,87,19.528735632183906,0.16346623637264032
1348,2023,8,16,0.3266458049798819,28,8,81,24.333333333333332,0.1260648370833556
1349,2023,8,17,0.3162855926270005,32,7,70,27.285714285714285,0.11574671108112664
1350,2023,8,18,0.2890417173481978,31,6,69,25.47826086956522,0.11507833075405538
1351,2023,8,19,0.3000946478676267,21,5,36,18.5,0.18024153876426605
1352,2023,8,20,0.307995127692601,18,8,62,12.96774193548387,0.11545319264069265
1353,2023,8,21,0.3087925004269811,19,5,54,32.25925925925926,0.14831938182459325
1354,2023,8,22,0.3006099359906892,19,5,30,50.233333333333334,0.22950370302737433
1355,2023,8,23,0.2973865899596745,31,7,64,26.71875,0.10655241291090012
1356,2023,8,24,0.3073330073249126,33,7,90,28.1,0.12422494969022746
1357,2023,8,25,0.3150389069744955,29,7,88,38.95454545454545,0.11118647096966475
1358,2023,8,26,0.3191581749125893,25,5,47,18.29787234042553,0.09533468513130591
1359,2023,8,27,0.3132955046284983,18,4,31,15.935483870967742,0.09086777917423078
1360,2023,8,28,0.3142093061157147,32,8,68,26.323529411764707,0.08007613228656027
1361,2023,8,29,0.3160755150575748,27,7,66,22.62121212121212,0.07367946480861343
1362,2023,8,30,0.3262655903119842,29,8,103,18.737864077669904,0.14495452557777458
1363,2023,8,31,0.3303425684204485,38,8,76,16.86842105263158,0.08659896664008507
1364,2023,9,1,0.3221249852417595,33,8,78,37.84615384615385,0.12714691026585342
1365,2023,9,2,0.3096821805200437,28,6,55,12.654545454545454,0.09421873695634027
1366,2023,9,3,0.3190361238371981,20,7,46,12.456521739130435,0.07846414455110107
1367,2023,9,4,0.3251607628483656,32,9,66,29.606060606060606,0.1136444868133878
1368,2023,9,5,0.3264233986376185,19,7,33,57.15151515151515,0.14723956913408315
1369,2023,9,6,0.3250986344079151,26,6,58,48.13793103448276,0.11763038681180613
1370,2023,9,7,0.3263660054930175,18,4,37,38.83783783783784,0.03315230920377978
1371,2023,9,8,0.3285373405389876,25,7,59,32.28813559322034,0.09860902755274299
1372,2023,9,9,0.3320517814552582,20,8,57,17.473684210526315,0.12137814902675582
1373,2023,9,10,0.328070307615568,16,6,28,9.857142857142858,0.17933531746031747
1374,2023,9,11,0.3111529079149755,31,8,63,22.53968253968254,0.14020046935721536
1375,2023,9,12,0.3075349934911889,36,8,81,33.72839506172839,0.15604830253347993
1376,2023,9,13,0.3108973222982691,25,8,41,39.853658536585364,0.1749581765961702
1377,2023,9,14,0.3126530759478591,23,6,48,46.354166666666664,0.08897107358305274
1378,2023,9,15,0.313291109600313,22,6,37,52.86486486486486,0.1577351881957145
1379,2023,9,16,0.3178586267870659,26,7,42,31.5,0.079424078560312
1380,2023,9,17,0.3194636905666801,19,7,40,45.525,0.11282038975263764
1381,2023,9,18,0.3113581940599833,25,7,66,27.40909090909091,0.10190565302490753
1382,2023,9,19,0.3142388265811465,20,9,46,19.5,0.21581262939958593
1383,2023,9,20,0.32167371744765,21,6,63,27.746031746031747,0.10437230887084742
1384,2023,9,21,0.326091309845029,34,8,104,25.91346153846154,0.12468467774657678
1385,2023,9,22,0.3266139611628014,27,8,73,27.356164383561644,0.09289997402032625
1386,2023,9,23,0.3295809631145609,14,4,18,15.666666666666666,0.08078703703703703
1387,2023,9,24,0.328847589771897,8,3,20,4.6,0.1
1388,2023,9,25,0.3219554672935624,26,6,73,21.684931506849313,0.168085090328241
1389,2023,9,26,0.3179639334930523,26,8,57,20.75438596491228,0.18397982962456644
1390,2023,9,27,0.3190349271988373,18,6,56,25.017857142857142,0.16678166327719898
1391,2023,9,28,0.314228380741282,28,9,50,31.24,0.19335983044733043
1392,2023,9,29,0.3173343928430395,20,6,44,34.72727272727273,0.17045929242048058
1393,2023,9,30,0.3175514960866415,10,6,13,11.076923076923077,0.16257284382284382
1394,2023,10,1,0.3230069304866314,1,1,1,1.0,0.0
1395,2023,10,2,0.3332476017883358,13,5,59,22.28813559322034,0.1156693303926604
1396,2023,10,3,0.3117765667249145,20,7,43,29.325581395348838,0.0659550692538559
1397,2023,10,4,0.3070294362325144,18,7,46,20.369565217391305,0.16581200200765417
1398,2023,10,5,0.3040920458085235,25,8,63,18.22222222222222,0.07316589935637555
1399,2023,10,6,0.2996074780569701,20,8,34,28.5,0.16425308993918422
1400,2023,10,7,0.304007167543584,8,7,17,20.764705882352942,0.11436401833460655
1401,2023,10,8,0.3028582129075209,7,4,8,11.0,0.125
1402,2023,10,9,0.3008838193094071,23,5,53,29.641509433962263,0.1280229302334791
1403,2023,10,10,0.2843862046376674,28,8,80,31.2125,0.15310066893084984
1404,2023,10,11,0.2821371097055712,27,7,65,24.446153846153845,0.09074469020170377
1405,2023,10,12,0.2844110197319478,25,8,43,45.627906976744185,0.1362286428922264
1406,2023,10,13,0.2852613520949341,28,8,68,38.36764705882353,0.11656600009965562
1407,2023,10,14,0.2869210915630404,20,6,30,25.0,0.07271517756934423
1408,2023,10,15,0.2876624121984659,5,3,7,17.142857142857142,0.030860389610389616
1409,2023,10,16,0.2955000664296008,21,7,48,30.791666666666668,0.16484711902680652
1410,2023,10,17,0.2945222244946732,19,9,32,32.65625,0.13307424532312923
1411,2023,10,18,0.2811688644359743,17,6,42,32.833333333333336,0.114303644437573
1412,2023,10,19,0.277396044674886,20,7,49,16.979591836734695,0.07094445732838589
1413,2023,10,20,0.2772620783375774,19,9,46,27.0,0.08855893610357896
1414,2023,10,21,0.2796360600153774,15,6,36,8.194444444444445,0.09741512345679013
1415,2023,10,22,0.2883280162698556,14,7,23,12.217391304347826,0.06456027667984189
1416,2023,10,23,0.2926627917904877,29,11,89,30.348314606741575,0.08541605223517341
1417,2023,10,24,0.3132866511907275,22,6,62,23.080645161290324,0.09082242111980014
1418,2023,10,25,0.3166399685617553,16,7,56,16.357142857142858,0.1371347724695939
1419,2023,10,26,0.3291850249190529,28,7,94,27.893617021276597,0.08448263729684702
1420,2023,10,27,0.3345121776907861,26,6,80,23.8875,0.12320834702252112
1421,2023,10,28,0.3435414879116625,7,6,9,36.666666666666664,0.1512185962185962
