,id,normalized_name,region,investment_rounds,invested_companies,milestones,relationships
9201,f:6703,pmv vinnof,unknown,4,4,0,0
9202,f:6704,investcorp technology,unknown,5,4,0,0
9203,f:6706,xgenmedia solutions private limited,Kolkata,0,0,0,1
9204,f:6707,thorndale farm,Batavia,1,1,0,0
9205,f:6708,td securities,Toronto,2,2,0,5
9206,f:671,paladingroup,Washington DC,41,32,2,44
9207,f:6711,sustainable asset management,Singapore,1,1,0,1
9208,f:6712,ningbo shentong auto decorations,Shanghai,1,1,0,0
9209,f:6713,razors edge ventures,Washington DC,3,2,0,0
9210,f:6714,corriente advisors,Dallas,1,1,0,0
9211,f:6715,ge pension trust,unknown,2,2,0,0
9212,f:6718,tfi markets,Nicosia,0,0,0,1
9213,f:6719,detroit venture,Detroit,30,20,3,11
9214,f:672,masdar clean tech,London,4,4,0,9
9215,f:6720,dundee venture,Omaha,25,19,4,4
9216,f:6722,archer,Dawes Point NSW,1,1,1,0
9217,f:6723,bar code label software,unknown,0,0,0,0
9218,f:6724,launch haus,Fort Collins,0,0,2,2
9219,f:6727,pittsford ventures management,Rochester,0,0,0,0
9220,f:6728,kaushalam,Boston,0,0,0,1
9221,f:6729,ydeveloper,Boston,0,0,0,1
9222,f:6736,the provident bank,Boston,1,1,0,0
9223,f:6738,daiwa corporate investment,Tokyo,1,1,0,0
9224,f:6739,nissay,unknown,6,5,0,0
9225,f:6740,powerpay,Utah - Other,0,0,0,1
9226,f:6741,imprimatur,London,4,4,0,0
9227,f:6742,h k venture parnters,unknown,0,0,0,0
9228,f:6743,cheviot,London,1,1,0,0
9229,f:6745,akka venture,Paris,0,0,0,1
9230,f:6749,forex trading,unknown,0,0,0,1
9231,f:6750,forex brokers reviews,unknown,0,0,0,1
9232,f:6751,hardgamma ventures,Warsaw,3,3,1,2
9233,f:6752,race pointgroup,Boston,2,2,0,0
9234,f:6753,ignition,Seattle,5,5,0,1
9235,f:6754,santo holding,unknown,2,1,0,0
9236,f:6755,fcp biotech holding,unknown,2,1,0,0
9237,f:6756,brightpathpartners,SF Bay,3,1,3,3
9238,f:6757,sovereign,London,1,1,0,1
9239,f:6758,viscogliosi brothers,New York,1,1,0,0
9240,f:6759,khazanah nasional berhad,Kuala Lumpur,1,1,2,0
9241,f:6760,c gpartners,Tuscaloosa,1,1,0,0
9242,f:6761,ulster bank diageo venture,unknown,8,7,0,0
9243,f:6762,bendigo,New York,3,3,0,3
9244,f:6763,strauss zelnick and es partner ventures,unknown,1,1,0,0
9245,f:6769,townsend ventures,Washington DC,1,1,0,0
9246,f:677,allianceventures,Philadelphia,1,1,0,3
9247,f:6772,astella investimentos,Sao Paulo,2,2,1,2
9248,f:6774,tpg biotech,SF Bay,17,13,0,13
9249,f:6775,total energy ventures,unknown,12,9,0,0
9250,f:6776,texo ventures,Austin,0,0,1,7
9251,f:6779,diy awards,unknown,0,0,0,0
9252,f:678,onpoint technologies,Orlando,14,10,0,7
9253,f:6780,capricorn cleantech,Leuven,6,4,0,0
9254,f:6781,is solutions,unknown,1,1,0,0
9255,f:6782,compucredit,unknown,1,1,0,2
9256,f:6783,catalyst investors,New York,7,6,0,3
9257,f:6784,interest rate comparison,Sydney NSW,0,0,0,0
9258,f:6785,penmark,New York,0,0,1,0
9259,f:6786,chileglobal angels,Santiago,2,2,0,2
9260,f:6787,13th floor ventures,unknown,0,0,0,1
9261,f:6788,private investment,unknown,5,5,0,1
9262,f:6789,toscana innovazione,unknown,2,2,0,0
9263,f:679,firelakemanagement,SF Bay,31,16,0,8
9264,f:6791,deleat,unknown,0,0,0,1
9265,f:6792,octantis pty,unknown,0,0,0,2
9266,f:6794,bagsfirst global,unknown,0,0,0,1
9267,f:6796,access network investors,unknown,1,1,0,0
9268,f:6798,bullpen,SF Bay,27,23,3,4
9269,f:6799,northwest energy angels,Seattle,4,3,2,0
9270,f:68,jesselson,New York,6,3,0,1
9271,f:680,glg,London,10,8,0,10
9272,f:6800,keybank,Cleveland,4,4,0,1
9273,f:6801,longwood founders management,unknown,0,0,0,0
9274,f:6802,carbon i g,Los Angeles,0,0,0,6
9275,f:6805,deliverss,unknown,0,0,0,1
9276,f:6806,inverpyme,Barcelona,1,1,0,0
9277,f:6807,black pearlpartners,Geneva,2,2,0,0
9278,f:6809,sbcvciii company,unknown,1,1,0,0
9279,f:681,swiss re,Zurich,1,1,2,4
9280,f:6811,sure holdings,Kuala Lumpur,0,0,0,2
9281,f:6813,vivacto dã©veloppement,unknown,1,1,0,0
9282,f:6814,sven holland,unknown,1,1,0,0
9283,f:6815,permalmanagement,Boston,0,0,1,1
9284,f:6818,portland venture group,Portland,0,0,0,1
9285,f:6819,bernegger ventures,Zurich,0,0,0,1
9286,f:682,tlcompartners,London,11,10,0,9
9287,f:6820,aktieinvest,Stockholm,0,0,0,0
9288,f:6821,skurups sparbank,unknown,0,0,0,0
9289,f:6822,stratagem partnering,SF Bay,0,0,0,2
9290,f:6824,persephone investments,unknown,0,0,0,2
9291,f:6827,fairbridge venture,Willmington,2,1,0,3
9292,f:6828,stoneham,unknown,1,1,0,0
9293,f:6829,the danish pensionpka,Hellerup,1,1,0,0
9294,f:6830,innodata,unknown,0,0,0,1
9295,f:6831,us government,Washington DC,1,1,1,1
9296,f:6833,oreo finances,unknown,1,1,0,0
9297,f:6834,calumet venture,Madison,3,2,0,4
9298,f:6835,monomoypartners,New York,0,0,0,1
9299,f:6836,werson group,unknown,0,0,0,1
9300,f:6838,okeeffe company,Washington DC,0,0,0,1
9301,f:6839,binaria group,unknown,0,0,0,1
9302,f:6841,leiv eiriksson invest,unknown,1,1,0,1
9303,f:6842,arctarispartners,Boston,0,0,0,3
9304,f:6843,quantum pacific,Hong Kong,1,1,0,2
9305,f:6844,oxford spin out equity management,London,1,1,0,0
9306,f:6846,wikow ventures,unknown,1,1,0,0
9307,f:6847,sgp group,unknown,1,1,0,0
9308,f:6848,servisen holding,unknown,1,1,0,0
9309,f:6849,finisterre,London,0,0,0,1
9310,f:685,compass technology,SF Bay,7,4,0,2
9311,f:6850,behrman,New York,0,0,1,1
9312,f:6851,mccarthy,Omaha,2,2,0,0
9313,f:6852,blue heron,SF Bay,5,5,0,4
9314,f:6854,kestrel asset management,Philadelphia,1,1,0,0
9315,f:6855,pamlico,Charlotte,6,6,2,4
9316,f:6856,ontario emerging technologies,unknown,8,6,0,0
9317,f:6857,holtzbrinck digital,Germany - Other,2,2,0,0
9318,f:6859,algebris investments,London,0,0,1,0
9319,f:686,valor equity,Chicago,5,2,0,12
9320,f:6860,centre,New York,0,0,0,0
9321,f:6862,the office of the chief scientist of israel,unknown,1,1,0,0
9322,f:6864,iqt,Washington DC,1,1,0,0
9323,f:6865,pacific investments,London,0,0,3,1
9324,f:6866,alpine associates advisors,New York,0,0,0,0
9325,f:6867,braeside investments,unknown,0,0,0,0
9326,f:6869,creative civilization,San Antonio,0,0,0,1
9327,f:6870,airfi,unknown,1,1,0,0
9328,f:6871,cic finance,unknown,1,1,0,0
9329,f:6872,br opportunities,Sao Paulo,0,0,1,2
9330,f:6873,treasure leads,unknown,0,0,0,1
9331,f:6874,casmarpartners,unknown,1,1,0,0
9332,f:6875,moraãºn investments,unknown,1,1,0,0
9333,f:6876,endless,Leeds,1,1,1,0
9334,f:6877,hastings equity,Boston,2,2,0,2
9335,f:6878,admiralty,unknown,1,1,0,0
9336,f:688,lacuna,Denver,4,2,0,1
9337,f:6880,pointstate,unknown,0,0,0,0
9338,f:6881,securities america,Omaha,0,0,2,4
9339,f:6882,almekhlafi for adv,unknown,0,0,0,0
9340,f:6883,friends4u2,unknown,0,0,0,0
9341,f:6885,gennx360partners,New York,0,0,2,3
9342,f:6888,monroe,Chicago,4,4,2,6
9343,f:689,blackfin technology,Boise,2,2,0,2
9344,f:6890,binary venture,New York,0,0,0,2
9345,f:6891,tiin,unknown,2,2,0,0
9346,f:6892,amalgamated,New York,1,1,0,0
9347,f:6893,fennia group,unknown,1,1,0,0
9348,f:6894,em group,unknown,1,1,0,0
9349,f:6895,equitasadvisors,New Orleans,1,1,0,0
9350,f:6896,sagecreek,Alpine,0,0,0,2
9351,f:6897,organixa,unknown,0,0,0,1
9352,f:6898,cleantech ventures,Docklands,1,1,1,3
9353,f:6899,simac,unknown,1,1,0,0
9354,f:69,growthworks,Vancouver,46,30,0,25
9355,f:690,adobe ventures,SF Bay,13,10,0,16
9356,f:6900,get2volume,Singapore,3,3,0,0
9357,f:6901,tmc investment company,unknown,0,0,0,0
9358,f:6902,gsa venture,unknown,0,0,1,1
9359,f:6903,finance for business north east creative content,unknown,1,1,0,0
9360,f:6904,northern film and media and northstar ventures,unknown,1,1,0,0
9361,f:6906,citrix startup accelerator,SF Bay,6,6,2,3
9362,f:6907,equanummanagement,SF Bay,0,0,0,0
9363,f:6909,next wave,London,1,1,1,1
9364,f:691,granite ventures,SF Bay,87,48,4,15
9365,f:6910,frost investment advisors,San Antonio,0,0,2,0
9366,f:6911,cinco,Hamburg,1,1,0,1
9367,f:6912,northstar ventures,Newcastle,22,19,0,22
9368,f:6913,j p morgan,unknown,6,6,2,46
9369,f:6914,venturelab,Leeds,1,1,0,0
9370,f:6915,auctus private equity,Boston,1,1,0,0
9371,f:6916,woodbineadvisors,New York,0,0,2,1
9372,f:6917,arc angel,New York,9,9,4,7
9373,f:6918,hatteras funds,Raleigh-Durham,5,4,0,2
9374,f:6919,main street,Houston,4,4,0,0
9375,f:6920,bunker hill,Boston,0,0,0,0
9376,f:6921,martin currie,Edinburgh,0,0,2,1
9377,f:6922,thames river,London,0,0,0,1
9378,f:6923,marts,unknown,0,0,0,1
9379,f:6924,desert rats hosting,unknown,0,0,0,1
9380,f:6927,berkshire,Boston,2,2,1,10
9381,f:6928,ilmarinen mutual pension insurance company,unknown,1,1,0,0
9382,f:6930,altamontpartners,SF Bay,2,2,2,1
9383,f:6931,new hill,London,1,1,0,0
9384,f:6932,royal society enterprise,London,1,1,0,0
9385,f:6933,askoli,Islamabad,0,0,0,1
9386,f:6934,ta venture,Kyiv,11,10,1,3
9387,f:6936,phoenix corporate finance,London,0,0,0,1
9388,f:6937,faust,unknown,0,0,0,1
9389,f:6938,dumpster new jersey,New York,0,0,1,0
9390,f:6939,heptagon,London,0,0,0,2
9391,f:694,navigation,Atlanta,2,2,0,0
9392,f:6940,start,unknown,49,48,2,5
9393,f:6944,deutsche beteiligungs,Frankfurt,2,2,0,0
9394,f:6945,man group,London,0,0,2,1
9395,f:6946,foresight ventures,Moscow,4,3,0,4
9396,f:6947,encap investments,Houston,0,0,0,0
9397,f:695,lead dog ventures,Boston,3,3,0,1
9398,f:6950,morado venture,SF Bay,24,22,0,3
9399,f:6951,lonsdalepartners,London,1,1,0,0
9400,f:6952,zadig asset management,London,0,0,0,0
9401,f:6954,dexter travel solutions pvt,Chennai,0,0,0,1
9402,f:6956,portfolion,Budapest,2,2,1,1
9403,f:6957,opus corporate finance llp,London,0,0,0,1
9404,f:696,northzone,Stockholm,42,32,2,14
9405,f:6960,bionet holding,Martinsried,1,1,0,0
9406,f:6961,partners group,London,0,0,0,1
9407,f:6962,cncp,Stockholm,0,0,0,2
9408,f:6969,bankers trust,Seattle,0,0,0,27
9409,f:697,east coast angels,TBD,1,1,0,0
9410,f:6970,faering,unknown,1,1,0,0
9411,f:6971,earn chips,unknown,0,0,0,0
9412,f:6972,finext startup,Budapest,1,1,0,0
9413,f:6973,start up chile,Santiago,29,29,2,21
9414,f:6974,proprietary finance ventures,SF Bay,0,0,0,0
9415,f:6975,ronaholdings,unknown,2,1,0,0
9416,f:6976,biogenerator,Saint Louis,19,18,0,21
9417,f:698,orix venture finance,Dallas,13,13,0,6
9418,f:6982,newsmith,London,1,1,0,1
9419,f:6983,duet asset management,London,1,1,0,0
9420,f:6984,ripplewood holdings,unknown,1,1,0,2
9421,f:6985,apaxys ventures,unknown,0,0,0,2
9422,f:6987,oltre venture,Milano,1,1,0,0
9423,f:6988,fondazione paideia,Torino,1,1,0,0
9424,f:6989,ubi banca,Bergamo,1,1,0,0
9425,f:699,pyramid technology ventures,SF Bay,2,2,0,2
9426,f:6990,fondazione crt e phitrust,unknown,1,1,0,0
9427,f:6991,european investment,Luxembourg,1,1,0,2
9428,f:6992,aavishkaar venture management services,Mumbai,2,2,0,4
9429,f:6993,united prototype ventures,unknown,2,2,0,0
9430,f:6994,internet24,Dresden,1,1,0,0
9431,f:6996,stream global,Singapore,1,1,0,0
9432,f:6997,ignition venture management,Seattle,3,2,0,1
9433,f:6998,the raine group,New York,6,6,1,0
9434,f:7,charles river ventures,Boston,223,150,0,31
9435,f:70,bdc venture,Montreal,163,121,7,48
9436,f:700,forrest binkley and brown,Los Angeles,3,2,0,6
9437,f:7001,inseed investimentos,unknown,0,0,0,2
9438,f:7002,idea factory,unknown,0,0,0,1
9439,f:7003,kfw sme bank,unknown,1,1,0,0
9440,f:7004,indulge living,Vancouver,0,0,0,0
9441,f:7005,champions group,Bangalore,0,0,0,1
9442,f:7006,atmosa hkc,unknown,0,0,0,0
9443,f:7007,provincia autonoma di trento italy,Trento,1,1,0,0
9444,f:701,vanguard ventures,SF Bay,16,12,0,10
9445,f:7011,trindade investimentos,Sao Paulo,5,4,3,3
9446,f:7013,synergex ventures,unknown,1,1,0,0
9447,f:7014,gra venture,Atlanta,6,5,0,0
9448,f:7015,mentor,Bucharest,1,1,0,0
9449,f:7017,i2a,unknown,20,13,1,10
9450,f:7019,tekton ventures,SF Bay,14,12,2,1
9451,f:702,tredegar investments,SF Bay,3,2,0,1
9452,f:7020,prescient,Gurgaon,0,0,0,1
9453,f:7022,legacy life sciences,unknown,1,1,0,0
9454,f:7024,asset management,Baar-Zug,1,1,0,0
9455,f:7025,h i g,Miami,3,3,1,8
9456,f:7026,sirius venture,Wiesbaden,1,1,0,2
9457,f:7027,astutia ventures,Munich,4,3,0,0
9458,f:7028,massar international,Ramallah,0,0,1,0
9459,f:7029,launchhouse,Cleveland,1,1,0,2
9460,f:703,times mirror company,TBD,2,1,0,2
9461,f:7030,blue bright ventures,unknown,1,1,0,0
9462,f:7031,sb ventures,unknown,1,1,0,0
9463,f:7032,gothic ventures,unknown,1,1,0,0
9464,f:7033,prova investments,unknown,1,1,0,0
9465,f:7034,maryland cyber investment,Baltimore,0,0,1,0
9466,f:7036,walnut venture associates,unknown,4,4,0,26
9467,f:7037,angel investor forum,Bristol,3,3,0,1
9468,f:7038,dal radio,unknown,0,0,0,0
9469,f:7039,ministry of science and innovation,Wellington,2,2,0,0
9470,f:704,phillips smith specialty group,Dallas,2,1,0,0
9471,f:7040,hybrid,unknown,1,1,0,0
9472,f:7041,defy recordings,New York,0,0,0,1
9473,f:7042,company x media,unknown,1,1,0,1
9474,f:7043,blacklex,Zug,1,1,0,3
9475,f:7044,gilder cremersl p,unknown,1,1,0,0
9476,f:7045,new constructs,Nashville,0,0,0,1
9477,f:7046,london venture,London,4,4,2,4
9478,f:7048,odeon ventureag,Potsdam,1,1,0,0
9479,f:7049,physicians,Nashville,0,0,0,0
9480,f:7050,london development agency lda,unknown,1,1,0,0
9481,f:7051,isis equity,London,7,7,1,2
9482,f:7052,arborview,Washington DC,1,1,0,0
9483,f:7054,initial,London,8,8,4,2
9484,f:7055,merriman holdings,New York,0,0,2,2
9485,f:7056,verus financial management,Nashville,0,0,0,0
9486,f:7057,merckventures,unknown,2,2,0,1
9487,f:706,dynafund ventures,Los Angeles,6,4,0,1
9488,f:7060,baybank,unknown,0,0,0,1
9489,f:7062,invercaria,Sevilla,2,2,0,0
9490,f:7063,primelending a plainscapital company,unknown,0,0,0,1
9491,f:7064,mht,Dallas,0,0,0,1
9492,f:7065,first allianceinvest,unknown,1,1,0,0
9493,f:7066,manatuck hill,unknown,1,1,0,0
9494,f:7067,the bank of nashville,Nashville,0,0,0,0
9495,f:7068,checkvelocity,Nashville,0,0,0,0
9496,f:7069,first financial investors,PARSONS,0,0,0,0
9497,f:707,moore,unknown,2,1,0,5
9498,f:7070,forum international equityltd,unknown,1,1,0,0
9499,f:7071,em media,Nottingham,1,1,0,0
9500,f:7072,inslogic holding,Oak Ridge,0,0,0,1
9501,f:7073,senior pathways,Nashville,0,0,0,0
9502,f:7074,tennessee commerce bancorp,Nashville,0,0,0,0
9503,f:7075,osage university,Bala Cynwyd,31,26,2,9
9504,f:7076,lionrockhong kong,Wanchai,3,3,0,0
9505,f:7079,htgf,unknown,9,9,0,0
9506,f:708,networth,San Diego,1,1,0,0
9507,f:7080,new horizon business services,Las Vegas,0,0,0,0
9508,f:7081,nordic private equity conference,unknown,0,0,0,2
9509,f:7082,clubsense,unknown,0,0,0,1
9510,f:7083,playboy enterprises,unknown,0,0,1,1
9511,f:7084,klckventures,unknown,0,0,0,1
9512,f:7085,mã©rieux dã©veloppement,unknown,1,1,0,0
9513,f:7086,black coral,Boston,9,6,2,4
9514,f:7088,columbia technology ventures at columbia university,unknown,0,0,0,0
9515,f:7089,nycif,unknown,0,0,0,0
9516,f:709,kegonsapartners,TBD,6,5,0,0
9517,f:7090,far west,Austin,1,1,0,2
9518,f:7092,covenantgroup,Nashville,0,0,0,0
9519,f:7094,pulse advisory,New York,0,0,0,2
9520,f:7095,venture51,Phoenix,30,28,2,7
9521,f:7096,us credit risk,SF Bay,0,0,0,0
9522,f:7097,scout investments,unknown,0,0,0,1
9523,f:7098,san joaquin angels,Stockton,1,1,0,1
9524,f:7099,mwm ventures,Atlanta,0,0,0,0
9525,f:71,ventures west,Vancouver,29,22,0,18
9526,f:710,clyde street investments,TBD,1,1,0,0
9527,f:7100,barron,New York,1,1,0,2
9528,f:7102,chemical banking,unknown,0,0,0,2
9529,f:7103,db alex brown,unknown,0,0,0,2
9530,f:7104,banc of america,unknown,0,0,0,2
9531,f:7105,inova ventures participações,Sao Paulo,0,0,0,1
9532,f:7106,luma partners,New York,0,0,0,0
9533,f:7107,rothpartners,Los Angeles,2,2,0,4
9534,f:7108,old college,unknown,1,1,0,0
9535,f:711,cedar,Herzelia,43,29,0,12
9536,f:7110,mfn ventures,unknown,0,0,0,1
9537,f:7112,white birch,Cranford,1,1,0,0
9538,f:7113,c squared venture,unknown,0,0,0,1
9539,f:7115,sigmapartners,New York,0,0,0,3
9540,f:7116,amalfi,Shanghai,1,1,0,1
9541,f:7117,identity dental marketing chicago,Chicago,0,0,0,1
9542,f:7119,syncbase,Toronto,0,0,0,4
9543,f:712,northgate,SF Bay,44,35,0,41
9544,f:7120,marketstar,Salt Lake City,0,0,0,3
9545,f:7122,seedpt,Lisboa,1,1,0,0
9546,f:7124,collaborative,New York,21,20,3,9
9547,f:7125,startupangel,Naples,5,5,0,3
9548,f:7126,theoria,unknown,1,1,0,0
9549,f:7127,torch,London,0,0,0,3
9550,f:7131,abb technology ventures,unknown,4,4,0,2
9551,f:7133,mobix,unknown,0,0,0,1
9552,f:7135,aviator,Miami,0,0,0,0
9553,f:7138,cr p holding,unknown,1,1,0,0
9554,f:7139,swallow point ventures,unknown,1,1,0,0
9555,f:7140,pittsburgh equity,Pittsburg,3,3,0,2
9556,f:7141,woodland,Boston,1,1,0,0
9557,f:7142,smithfield trust,Pittsburg,2,2,0,0
9558,f:7143,kudelski,unknown,0,0,0,1
9559,f:7144,cantabria,unknown,2,2,0,0
9560,f:7145,harmony,SF Bay,6,6,0,0
9561,f:7146,avalon,Tel Aviv,0,0,0,3
9562,f:7150,sophia aps,unknown,1,1,0,0
9563,f:7151,renaissancere,unknown,1,1,0,1
9564,f:7152,travelers insurance,unknown,1,1,0,4
9565,f:7155,xl,unknown,0,0,0,1
9566,f:7156,goldrock,unknown,1,1,2,1
9567,f:7157,coloma ventures,Las Vegas,0,0,0,8
9568,f:7158,canal,Phoenix,2,2,2,4
9569,f:716,highway 12 ventures,Boise,33,21,3,12
9570,f:7160,wilbanks smith thomas,Norfolk,1,1,0,0
9571,f:7162,asa research,unknown,0,0,0,1
9572,f:7163,k2 enterprise,New Orleans,0,0,0,1
9573,f:7167,friendstream tv,unknown,0,0,0,1
9574,f:7168,teec angel,SF Bay,11,11,3,6
9575,f:717,pond ventures,SF Bay,22,11,0,8
9576,f:7170,national australia bank,Melbourne,0,0,0,4
9577,f:7171,national australia bank limited nab,Melbourne,0,0,0,4
9578,f:7172,fw,Liverpool,1,1,0,1
9579,f:7173,aquillian investments,SF Bay,1,1,0,3
9580,f:7176,white owl,Berlin,2,2,3,1
9581,f:7177,otter,SF Bay,1,1,0,1
9582,f:7179,marco bicocchi pichi,unknown,1,1,0,0
9583,f:7181,forex zed,unknown,0,0,0,0
9584,f:7182,the north west,Warrington,51,48,0,10
9585,f:7187,point bllc,Seattle,5,5,0,1
9586,f:7188,anchorage angels,unknown,1,1,0,0
9587,f:719,nexus venture,Mumbai,66,43,3,15
9588,f:7190,red barn investments,Chicago,2,2,0,0
9589,f:7191,north sky,Minneapolis,3,3,0,0
9590,f:7193,thinkequity,unknown,0,0,0,8
9591,f:7194,riverspartners,Newcastle,6,4,0,4
9592,f:7195,york angel investors,Vaughan,1,1,0,0
9593,f:7198,scmanagement,unknown,0,0,0,1
9594,f:7199,safir,unknown,1,1,0,0
9595,f:72,anthem venture,Los Angeles,42,29,0,5
9596,f:7200,steel pieradvisors,New York,1,1,0,0
9597,f:7203,laredo national bancshares,unknown,0,0,0,1
9598,f:7208,kii,SF Bay,6,5,0,4
9599,f:7209,atlanta technology angels,unknown,5,5,0,0
9600,f:7211,bohemian venture,unknown,2,1,0,0
9601,f:7216,passion,London,23,16,2,5
9602,f:7217,nk,unknown,0,0,0,1
9603,f:7220,campus medicine,New Delhi,0,0,0,0
9604,f:7221,finance for business north east proof of concept,unknown,2,2,0,0
9605,f:7222,cass entrepreneurship,London,1,1,0,0
9606,f:7223,vocap ventures,New York,8,8,1,4
9607,f:7224,nationwide financial,Columbus,0,0,0,1
9608,f:7225,anduin,SF Bay,3,3,0,0
9609,f:7226,deep creek,New York,3,3,0,1
9610,f:7228,twinstuart larkins,unknown,1,1,0,0
9611,f:7229,boost digital,unknown,0,0,0,1
9612,f:7230,three circles ventures,unknown,0,0,0,1
9613,f:7231,convergenceinvestment,Johannesburg,1,1,0,0
9614,f:7232,h360,unknown,0,0,1,7
9615,f:7233,cpmi professional development,Germantown Hills,0,0,0,0
9616,f:7234,137 ventures,SF Bay,14,12,2,7
9617,f:7237,huda associates,London,1,1,0,0
9618,f:7238,inflexion private equity,London,2,2,1,0
9619,f:724,silicon alley venture,New York,7,7,0,1
9620,f:7240,jarrjarrod yuster,unknown,1,1,0,0
9621,f:7241,clearrockllc,Ketchum,0,0,0,1
9622,f:7245,new mountain,New York,1,1,2,7
9623,f:7247,pipeline,unknown,0,0,0,1
9624,f:7249,southport lane,New York,0,0,0,0
9625,f:725,stonehenge,New York,12,10,0,38
9626,f:7250,svg,London,0,0,0,2
9627,f:7251,pathena,Porto,0,0,0,4
9628,f:7252,duke street,London,0,0,2,1
9629,f:7253,augmentum,London,5,4,4,1
9630,f:7255,renovuspartners,Philadelphia,0,0,0,5
9631,f:7256,fma,unknown,1,1,0,0
9632,f:7258,gaja,India - Other,1,1,0,1
9633,f:7259,stifel nicolaus weisel,unknown,0,0,0,3
9634,f:7261,jgi ventures india,Bangalore,0,0,0,0
9635,f:7262,hangzhou binjiang investment holding,unknown,1,1,0,0
9636,f:7263,ingleside investors,New York,1,1,0,0
9637,f:7264,zurmont madison private equity,Zurich,1,1,1,0
9638,f:7265,berg enterprises,unknown,1,1,0,0
9639,f:7270,cipartners,New York,0,0,3,5
9640,f:7272,sail sustainable,unknown,0,0,0,1
9641,f:7279,optiontips in,unknown,0,0,0,0
9642,f:728,harbinger ventures,SF Bay,14,10,1,14
9643,f:7280,rogers ventures,Toronto,6,6,0,0
9644,f:7281,baymark,Dallas,0,0,1,3
9645,f:7282,warehose investimentos,Sao Paulo,0,0,0,1
9646,f:7283,harman international,New York,0,0,0,1
9647,f:7284,energy technology ventures,unknown,11,10,1,0
9648,f:7285,encap energy infrastructure,unknown,1,1,0,0
9649,f:7286,waudpartners,Chicago,0,0,0,2
9650,f:7287,philliou partners,New York,0,0,0,1
9651,f:7288,crocker ventures,Salt Lake City,2,2,0,1
9652,f:7289,tpg axon,New York,1,1,0,1
9653,f:729,wr hambrecht,SF Bay,3,3,0,3
9654,f:7290,wt investmen,unknown,1,1,0,0
9655,f:7291,wt investment advisors,unknown,1,1,0,0
9656,f:7292,credit suisse first boston next,unknown,3,2,0,15
9657,f:7294,leapfrog holdings,Detroit,0,0,0,1
9658,f:7295,jamestown wealth management,Salt Lake City,0,0,0,0
9659,f:7297,ari consultancy limited,unknown,0,0,0,1
9660,f:7298,deuche bank,unknown,0,0,0,1
9661,f:7299,forexeasystems,unknown,0,0,0,1
9662,f:73,trident,SF Bay,102,64,5,22
9663,f:730,merus,SF Bay,15,11,0,7
9664,f:7300,arpexcapital,unknown,4,4,0,0
9665,f:7301,ariel savannah angel,unknown,1,1,0,1
9666,f:7303,2b angels,unknown,7,5,0,2
9667,f:7304,plus ventures,Ramat Gan,15,12,2,3
9668,f:7306,stochasto holdings,Norway - Other,1,1,0,0
9669,f:7307,four directions holdings,unknown,1,1,0,3
9670,f:7310,atevis ag,Mainhausen,0,0,0,0
9671,f:7311,dla piper venture pipeline,unknown,0,0,0,1
9672,f:7312,veronis suhler stevenson,New York,3,3,0,6
9673,f:7313,silverhaze,Washington DC,1,1,2,0
9674,f:7314,the birkhill group,New York,0,0,0,1
9675,f:7315,vformation,SF Bay,1,1,0,0
9676,f:7320,outpointmanagement,New York,1,1,0,0
9677,f:7321,intera,Helsinki,1,1,0,3
9678,f:7322,clearviewinvestments,unknown,0,0,1,3
9679,f:7323,new wave ventures,London,4,4,0,3
9680,f:7324,minerva business angel network,Coventry,3,3,0,0
9681,f:7325,nations advisory,Los Angeles,1,1,0,1
9682,f:7326,a squaredpartners,unknown,2,2,0,2
9683,f:7327,silas,New York,1,1,1,8
9684,f:7329,americahomekey mortgage,unknown,0,0,0,1
9685,f:733,new atlantic ventures,Washington DC,59,39,0,11
9686,f:7331,janvest technologies,Ramat Hasharon,8,8,0,0
9687,f:7332,cornell venture,Ithaca,0,0,1,17
9688,f:7333,avant,unknown,0,0,0,1
9689,f:7337,firemanpartners,Boston,1,1,0,1
9690,f:7338,razorback,Kansas City,2,2,0,0
9691,f:7339,advanta financia,unknown,0,0,0,2
9692,f:734,the grosvenor funds,Washington DC,11,9,0,4
9693,f:7340,bellevue university,Omaha,0,0,0,1
9694,f:7343,stingray digital,Montreal,2,1,2,3
9695,f:7344,william blair,Chicago,1,1,0,13
9696,f:7345,bridgehampton,unknown,1,1,0,0
9697,f:7346,unterberg,New York,1,1,0,1
9698,f:7348,mad ventures,unknown,1,1,0,0
9699,f:7349,palos,unknown,1,1,0,0
9700,f:7350,cavalry,Las Vegas,0,0,0,3
9701,f:7356,lek consulting,London,0,0,0,10
9702,f:7357,belle,Michigan - Other,1,1,0,6
9703,f:7358,state of michigan pre seed,unknown,1,1,0,0
9704,f:7359,boulas ventures,Paris,1,1,0,0
9705,f:7360,seed4soft,Paris,1,1,0,0
9706,f:7361,matrix executive,London,0,0,0,1
9707,f:7363,geig tech farm,unknown,0,0,0,1
9708,f:7364,atlas holdings,New York,0,0,2,1
9709,f:7366,carcraft,Manchester,0,0,0,1
9710,f:737,softtech vc,SF Bay,145,111,1,7
9711,f:7371,nes,DNK,1,1,0,0
9712,f:7372,trestle ventures,unknown,2,2,0,0
9713,f:7373,meridian venture,London,2,2,2,2
9714,f:7375,national institutes of health,Washington DC,17,12,0,20
9715,f:7376,sageview,SF Bay,2,2,0,5
9716,f:7379,actomezz,Paris,1,1,0,0
9717,f:7380,idi group,France - Other,1,1,0,0
