,funding_round_id,funded_object_id,investor_object_id
70406,10969,15946,15980
70407,10969,15946,15989
70408,10969,15946,13646
70409,10969,15946,14853
70410,10969,15946,15676
70411,10987,15960,15773
70412,10987,15960,15774
70413,10987,15960,15775
70414,11013,15981,15783
70415,11039,13009,12251
70416,11039,13009,13500
70417,11039,13009,12252
70418,11039,13009,14853
70419,11039,13009,16714
70420,11039,13009,14766
70421,11054,12429,14929
70422,11055,9208,15741
70423,11073,8397,11004
70424,11073,8397,14848
70425,11073,8397,15838
70426,11076,12435,15137
70427,11112,11826,15257
70428,11115,16051,15800
70429,11116,13444,15398
70430,11117,16053,13128
70431,11130,16064,16290
70432,11130,16064,14898
70433,11150,16085,15804
70434,11150,16085,15805
70435,11152,16088,10902
70436,11152,16088,16084
70437,11152,16088,14929
70438,11158,19042,14630
70439,11158,19042,14629
70440,11158,19042,15809
70441,11158,19042,14374
70442,11158,19042,13409
70443,11158,19042,15688
70444,11158,19042,12933
70445,11158,19042,16499
70446,11158,19042,16424
70447,11158,19042,15515
70448,11158,19042,15810
70449,11158,19042,15811
70450,11158,19042,15812
70451,11158,19042,14037
70452,11158,19042,15128
70453,11158,19042,15813
70454,11158,19042,16409
70455,11161,8155,15337
70456,11186,15200,15816
70457,11186,15200,16347
70458,11186,15200,15651
70459,11186,15200,16959
70460,11202,20199,11004
70461,11202,20199,14969
70462,11202,20199,10799
70463,11202,20199,14517
70464,11202,20199,16410
70465,11202,20199,14038
70466,11218,13005,15430
70467,11218,13005,12251
70468,11218,13005,12198
70469,11218,13005,15983
70470,11218,13005,15822
70471,11218,13005,15395
70472,11232,16134,15826
70473,11232,16134,15827
70474,11239,16159,15828
70475,11239,16159,15829
70476,11239,16159,14630
70477,11239,16159,15809
70478,11254,14951,12946
70479,11255,13065,16623
70480,11255,13065,15835
70481,11255,13065,13118
70482,11261,16064,13128
70483,11261,16064,14527
70484,11261,16064,14590
70485,11261,16064,15841
70486,11261,16064,15842
70487,11261,16064,16290
70488,11261,16064,15035
70489,11297,13784,13128
70490,11297,13784,15243
70491,11297,13784,11525
70492,11297,13784,16478
70493,11297,13784,14715
70494,11301,12665,15863
70495,11301,12665,15864
70496,11322,12739,11336
70497,11324,16207,16478
70498,11342,5345,14369
70499,11342,5345,15847
70500,11342,5345,15848
70501,11363,249,16598
70502,11363,249,15851
70503,11364,16132,15850
70504,11364,16132,16472
70505,11364,16132,14918
70506,11364,16132,16478
70507,11364,16132,15849
70508,11377,16238,15858
70509,11377,16238,15857
70510,11378,16238,15859
70511,11378,16238,15853
70512,11378,16238,15857
70513,11379,12764,15938
70514,11391,38,15861
70515,11391,38,16578
70516,11394,14343,15675
70517,11394,14343,15164
70518,11394,14343,16282
70519,11394,14343,16283
70520,11394,14343,15669
70521,11394,14343,16284
70522,11419,12008,15065
70523,11426,16272,14991
70524,11426,16272,15114
70525,11432,13317,15341
70526,11432,13317,16805
70527,11432,13317,16806
70528,11478,20564,16568
70529,11478,20564,15980
70530,11478,20564,15983
70531,11480,16306,15869
70532,11502,7784,16388
70533,11502,7784,15603
70534,11502,7784,15946
70535,11535,20173,14718
70536,11535,20173,15293
70537,11535,20173,16612
70538,11542,11732,10446
70539,11560,13108,12111
70540,11560,13108,12101
70541,11560,13108,10902
70542,11560,13108,12259
70543,11560,13108,15900
70544,11560,13108,13128
70545,11560,13108,15370
70546,11560,13108,14709
70547,11560,13108,13504
70548,11560,13108,14871
70549,11560,13108,13717
70550,11560,13108,14873
70551,11560,13108,15903
70552,11560,13108,16614
70553,11562,16361,15877
70554,11562,16361,16578
70555,11590,16378,15879
70556,11636,1988,10948
70557,11651,16419,15649
70558,11651,16419,12251
70559,11653,16437,15883
70560,11675,16350,10446
70561,11693,6878,11004
70562,11695,8786,13031
70563,11695,8786,15890
70564,11709,16498,15752
70565,11710,8552,15458
70566,11717,16503,10533
70567,11723,12268,14656
70568,11747,11265,11426
70569,11748,16286,16388
70570,11751,3944,16568
70571,11755,12151,14762
70572,11755,12151,12251
70573,11755,12151,10417
70574,11759,20468,15913
70575,11775,16530,15906
70576,11778,16528,15902
70577,11797,442,11426
70578,11813,16549,15914
70579,11815,13100,12707
70580,11816,16552,12707
70581,11818,6874,16634
70582,11818,6874,11999
70583,11819,16563,15649
70584,11819,16563,15919
70585,11819,16563,13576
70586,11820,16547,15989
70587,11820,16547,13128
70588,11820,16547,11556
70589,11820,16547,13128
70590,11820,16547,16780
70591,11820,16547,10666
70592,11820,16547,14720
70593,11820,16547,15652
70594,11820,16547,15771
70595,11820,16547,15891
70596,11820,16547,12963
70597,11820,16547,12678
70598,11820,16547,15003
70599,11832,14520,15920
70600,11833,16560,15917
70601,11834,8107,13833
70602,11835,13780,16600
70603,11835,13780,15531
70604,11835,13780,10538
70605,11835,13780,13717
70606,11835,13780,15922
70607,11835,13780,16763
70608,11842,692,16182
70609,11842,692,15164
70610,11842,692,16472
70611,11842,692,16236
70612,11842,692,12968
70613,11842,692,14593
70614,11843,14960,13576
70615,11866,16595,15926
70616,11869,1430,10378
70617,11928,13928,14696
70618,11928,13928,15928
70619,11976,15750,16960
70620,12028,13234,15208
70621,12028,13234,14353
70622,12028,13234,15313
70623,12029,2172,14092
70624,12029,2172,14773
70625,12029,2172,10455
70626,12030,2172,14092
70627,12098,15533,15323
70628,12098,15533,15945
70629,12100,16751,14316
70630,12119,16765,15948
70631,12159,11670,16997
70632,12174,16809,15581
70633,12176,16811,15953
70634,12176,16811,15954
70635,12177,12172,16860
70636,12177,12172,15839
70637,12177,12172,15224
70638,12177,12172,15530
70639,12204,10885,15714
70640,12207,16832,15958
70641,12226,16844,15960
70642,12227,348,15313
70643,12227,348,13401
70644,12227,348,11525
70645,12227,348,15961
70646,12227,348,15962
70647,12230,16847,11004
70648,12230,16847,16600
70649,12230,16847,16377
70650,12230,16847,15989
70651,12230,16847,16487
70652,12230,16847,15243
70653,12230,16847,11999
70654,12230,16847,13128
70655,12230,16847,16568
70656,12230,16847,15557
70657,12230,16847,13717
70658,12230,16847,14107
70659,12230,16847,14108
70660,12230,16847,14786
70661,12230,16847,10475
70662,12230,16847,16222
70663,12230,16847,16800
70664,12230,16847,15329
70665,12230,16847,14976
70666,12230,16847,13522
70667,12236,16848,13128
70668,12236,16848,14599
70669,12236,16848,13277
70670,12236,16848,15964
70671,12242,16855,14882
70672,12243,16858,15970
70673,12244,5972,14477
70674,12280,12558,15973
70675,12280,12558,16492
70676,12283,12480,15539
70677,12284,15684,15975
70678,12306,15906,15293
70679,12306,15906,10548
70680,12306,15906,15979
70681,12306,15906,10538
70682,12306,15906,16487
70683,12312,16907,14903
70684,12312,16907,11777
70685,12312,16907,11778
70686,12346,16940,14928
70687,12349,12431,15984
70688,12349,12431,14931
70689,12355,16943,15091
70690,12355,16943,15243
70691,12355,16943,15520
70692,12355,16943,12101
70693,12355,16943,17056
70694,12355,16943,11605
70695,12355,16943,14902
70696,12355,16943,16612
70697,12401,16970,15990
70698,12401,16970,15992
70699,12405,16938,15982
70700,12454,17012,12661
70701,12485,15797,14977
70702,12485,15797,14230
70703,12485,15797,14076
70704,12485,15797,16568
70705,12485,15797,14092
70706,12485,15797,10426
70707,12486,17044,15999
70708,12503,17051,11720
70709,12507,17053,16003
70710,12510,12097,16004
70711,12511,11781,16005
70712,12513,17059,16006
70713,12519,17078,16009
70714,12519,17078,16010
70715,12520,17062,15652
70716,12522,14868,16015
70717,12522,14868,15104
70718,12522,14868,15058
70719,12522,14868,15266
70720,12524,15635,15989
70721,12524,15635,12101
70722,12524,15635,10902
70723,12524,15635,14599
70724,12524,15635,15839
70725,12524,15635,13646
70726,12524,15635,12523
70727,12524,15635,15784
70728,12524,15635,15785
70729,12524,15635,14710
70730,12524,15635,11130
70731,12525,17087,16017
70732,12525,17087,16018
70733,12525,17087,16019
70734,12527,17073,13504
70735,12527,17073,12433
70736,12527,17073,16568
70737,12527,17073,13646
70738,12527,17073,15974
70739,12529,20293,15929
70740,12532,11535,16163
70741,12534,16239,15855
70742,12538,17096,16021
70743,12538,17096,16022
70744,12538,17096,16023
70745,12560,17098,15242
70746,12561,639,16018
70747,12583,13906,16025
70748,12610,17138,16026
70749,12610,17138,16027
70750,12610,17138,16028
70751,12612,17140,10481
70752,12612,17140,10847
70753,12612,17140,16029
70754,12632,12752,15115
70755,12632,12752,16440
70756,12633,17818,14719
70757,12633,17818,16169
70758,12633,17818,14977
70759,12633,17818,15672
70760,12633,17818,15891
70761,12633,17818,16568
70762,12633,17818,13057
70763,12633,17818,11254
70764,12665,14190,15313
70765,12665,14190,11525
70766,12666,16301,15342
70767,12666,16301,16044
70768,12666,16301,16045
70769,12666,16301,10965
70770,12671,17190,16047
70771,12697,13279,15678
70772,12697,13279,15689
70773,12700,14170,17002
70774,12722,17226,15066
70775,12722,17226,16055
70776,12722,17226,16056
70777,12723,16464,15839
70778,12723,16464,16734
70779,12723,16464,16058
70780,12723,16464,14231
70781,12723,16464,15342
70782,12723,16464,10965
70783,12723,16464,15679
70784,12724,14549,16059
70785,12724,14549,16060
70786,12745,13486,12523
70787,12745,13486,15896
70788,12746,14457,10813
70789,12746,14457,16062
70790,12765,11326,15112
70791,12767,16061,13207
70792,12767,16061,16063
70793,12767,16061,11525
70794,12768,17258,16509
70795,12768,17258,16510
70796,12768,17258,16505
70797,12771,17263,16568
70798,12771,17263,10827
70799,12771,17263,16514
70800,12777,17275,15989
70801,12777,17275,14589
70802,12777,17275,15242
70803,12777,17275,16523
70804,12777,17275,13816
70805,12777,17275,16514
70806,12777,17275,16487
70807,12779,14590,16522
70808,12791,17287,16780
70809,12791,17287,10472
70810,12791,17287,15989
70811,12791,17287,10401
70812,12791,17287,10403
70813,12791,17287,10424
70814,12791,17287,10475
70815,12792,17289,11004
70816,12792,17289,10525
70817,12792,17289,14766
70818,12804,17299,14694
70819,12804,17299,16407
70820,12809,829,16081
70821,12821,17324,12922
70822,12821,17324,16168
70823,12821,17324,10517
70824,12821,17324,10785
70825,12821,17324,15641
70826,12821,17324,15934
70827,12821,17324,15891
70828,12821,17324,10723
70829,12822,21604,12251
70830,12827,17328,16086
70831,12827,17328,16087
70832,12833,17331,10455
70833,12833,17331,16290
70834,12833,17331,13492
70835,12833,17331,15446
70836,12833,17331,14092
70837,12833,17331,16422
70838,12835,16522,12101
70839,12835,16522,12111
70840,12835,16522,15604
70841,12835,16522,15313
70842,12835,16522,10426
70843,12836,12455,15989
70844,12838,17345,16092
70845,12838,17345,16093
70846,12847,13686,16612
70847,12847,13686,15279
70848,12847,13686,15415
70849,12847,13686,16096
70850,12848,13530,15243
70851,12848,13530,13504
70852,12848,13530,15003
70853,12848,13530,13829
70854,12848,13530,14353
70855,12848,13530,12259
70856,12848,13530,15726
70857,12848,13530,16106
70858,12852,17359,10965
70859,12852,17359,16472
70860,12852,17359,16018
70861,12852,17359,15209
70862,12852,17359,16478
70863,12854,17211,15338
70864,12867,14041,14647
70865,12874,12759,15544
70866,12874,12759,15669
70867,12874,12759,15217
70868,12874,12759,16110
70869,12874,12759,15218
70870,12877,15047,16104
70871,12931,17417,16340
70872,12931,17417,15243
70873,12931,17417,15641
70874,12938,17336,16111
70875,12940,17336,16111
70876,12947,7143,10902
70877,12947,7143,16472
70878,12947,7143,14593
70879,12947,7143,15520
70880,12956,13189,16113
70881,12956,13189,16114
70882,12956,13189,16112
70883,12957,12282,12251
70884,12957,12282,13683
70885,12957,12282,15326
70886,12957,12282,16478
70887,12957,12282,14762
70888,12957,12282,16568
70889,12957,12282,10417
70890,12957,12282,17116
70891,12958,17415,14504
70892,12958,17415,15989
70893,12958,17415,16128
70894,12958,17415,15604
70895,12959,17427,16514
70896,12959,17427,16523
70897,12959,17427,10514
70898,12959,17427,16117
70899,12959,17427,12550
70900,12959,17427,12551
70901,12959,17427,12552
70902,12959,17427,12553
70903,12959,17427,16835
70904,12959,17427,12554
70905,12959,17427,16118
70906,12959,17427,16119
70907,12959,17427,12555
70908,12959,17427,12556
70909,12959,17427,12557
70910,12959,17427,11721
70911,12959,17427,12673
70912,12959,17427,12674
70913,12971,17428,16124
70914,12988,17363,16125
70915,12993,12285,16129
70916,13041,17478,14647
70917,13052,17428,16132
70918,13079,17448,16136
70919,13083,17520,14355
70920,13083,17520,16099
70921,13083,17520,16018
70922,13103,15856,15458
70923,13113,17533,15231
70924,13113,17533,15806
70925,13114,11950,16139
70926,13129,17552,10965
70927,13172,5457,10334
70928,13172,5457,13504
70929,13172,5457,14981
70930,13172,5457,13128
70931,13172,5457,15016
70932,13172,5457,14593
70933,13205,12203,14762
70934,13205,12203,15520
70935,13205,12203,15604
70936,13205,12203,15583
70937,13205,12203,12198
70938,13205,12203,15903
70939,13205,12203,16214
70940,13205,12203,16565
70941,13205,12203,14973
70942,13231,16970,16150
70943,13240,17636,16859
70944,13251,16472,12707
70945,13251,16472,14710
70946,13251,16472,13128
70947,13251,16472,12523
70948,13256,17652,13466
70949,13257,17654,12870
70950,13257,17654,11054
70951,13257,17654,11633
70952,13257,17654,15849
70953,13257,17654,14636
70954,13258,17655,16158
70955,13261,21363,16243
70956,13262,17123,16018
70957,13262,17123,16145
70958,13262,17123,10965
70959,13266,17659,14758
70960,13280,16066,16340
70961,13280,16066,14599
70962,13281,16888,11605
70963,13281,16888,16612
70964,13281,16888,15266
70965,13281,16888,15058
70966,13281,16888,16015
70967,13281,16888,15627
70968,13281,16888,15104
70969,13281,16888,16568
70970,13281,16888,14589
70971,13281,16888,15230
70972,13281,16888,14977
70973,13281,16888,16168
70974,13281,16888,10417
70975,13305,17701,15654
70976,13305,17701,13293
70977,13327,17697,11999
70978,13327,17697,16410
70979,13327,17697,13646
70980,13328,16605,15903
70981,13328,16605,15900
70982,13329,20141,15903
70983,13329,20141,15900
70984,13330,8193,15903
70985,13330,8193,15900
70986,13331,13309,15903
70987,13331,13309,15900
70988,13331,13309,12101
70989,13332,2130,15903
70990,13332,2130,15900
70991,13333,13582,15903
70992,13333,13582,15900
70993,13334,7553,15903
70994,13334,7553,15900
70995,13334,7553,15702
70996,13335,19752,15903
70997,13335,19752,15900
70998,13336,11852,15903
70999,13336,11852,15900
71000,13337,723,15903
71001,13338,14110,11613
71002,13338,14110,16153
71003,13338,14110,15535
71004,13339,17066,15903
71005,13343,15360,16161
71006,13344,17718,11024
71007,13344,17718,13717
71008,13344,17718,13504
71009,13344,17718,12861
71010,13344,17718,13576
71011,13345,17683,12251
71012,13345,17683,12198
71013,13345,17683,10533
71014,13345,17683,14976
71015,13345,17683,15606
71016,13345,17683,16166
71017,13345,17683,13646
71018,13345,17683,16174
71019,13345,17683,17000
71020,13346,16716,16177
71021,13347,16716,16178
71022,13348,16803,16860
71023,13348,16803,15083
71024,13349,17181,14954
71025,13349,17181,16042
71026,13350,17719,10949
71027,13350,17719,16666
71028,13350,17719,15195
71029,13350,17719,10965
71030,13352,17721,10306
71031,13355,17723,16181
71032,13355,17723,16182
71033,13355,17723,16174
71034,13355,17723,16203
71035,13356,17139,11439
71036,13360,17492,10584
71037,13369,21309,12259
71038,13375,16539,16568
71039,13375,16539,15903
71040,13375,16539,15900
71041,13375,16539,15989
71042,13375,16539,15520
71043,13375,16539,15242
71044,13399,21276,15714
71045,13404,17762,14613
71046,13405,9032,16279
71047,13405,9032,14514
71048,13409,13669,16199
71049,13409,13669,16018
71050,13409,13669,10965
71051,13415,17727,12251
71052,13415,17727,11633
71053,13415,17727,13504
71054,13415,17727,15583
71055,13415,17727,13646
71056,13415,17727,14877
71057,13415,17727,14833
71058,13418,12597,14917
71059,13418,12597,14880
71060,13418,12597,16200
71061,13421,12762,16204
71062,13421,12762,16205
71063,13422,16591,15164
71064,13427,17716,16206
71065,13427,17716,16207
71066,13427,17716,12466
71067,13434,17784,16211
71068,13434,17784,10402
71069,13491,17809,16215
71070,13491,17809,16217
71071,13491,17809,16216
71072,13570,16488,17115
71073,13570,16488,11263
71074,13570,16488,11096
71075,13570,16488,14804
71076,13570,16488,17116
71077,13610,12747,16514
71078,13610,12747,16519
71079,13611,12747,16214
71080,13611,12747,16232
71081,13655,17288,16234
71082,13656,17288,16116
71083,13659,20536,15243
71084,13659,20536,16472
71085,13659,20536,16897
71086,13659,20536,16478
71087,13662,17893,16235
71088,13673,17461,12244
71089,13690,505,16238
71090,13692,15378,15731
71091,13770,15783,12251
71092,13770,15783,16340
71093,13770,15783,14092
71094,13770,15783,10417
71095,13781,14339,13576
71096,13781,14339,15243
71097,13781,14339,11004
71098,13781,14339,15091
71099,13781,14339,13207
71100,13781,14339,16568
71101,13781,14339,16600
71102,13781,14339,14867
71103,13781,14339,14866
71104,13781,14339,14076
71105,13781,14339,15989
71106,13781,14339,15591
71107,13781,14339,16222
71108,13781,14339,11989
71109,13781,14339,12118
71110,13827,17986,15989
71111,13827,17986,13576
71112,13827,17986,13128
71113,13827,17986,14786
71114,13827,17986,14752
71115,13827,17986,15242
71116,13828,17986,15242
71117,13828,17986,16247
71118,13843,17997,16250
71119,13843,17997,16251
71120,13843,17997,16252
71121,13877,16628,15163
71122,13877,16628,14353
71123,13878,16628,10965
71124,13878,16628,15243
71125,13878,16628,13207
71126,13878,16628,12101
71127,13878,16628,12111
71128,13878,16628,16002
71129,13878,16628,16568
71130,13878,16628,11605
71131,13878,16628,10902
71132,13878,16628,11228
71133,13878,16628,14701
71134,13878,16628,14594
71135,13879,18031,10378
71136,13880,18031,10378
71137,13883,18005,15566
71138,13883,18005,16254
71139,13883,18005,16255
71140,13883,18005,10870
71141,13883,18005,16256
71142,13883,18005,16257
71143,13886,18901,15523
71144,13946,16594,12720
71145,13946,16594,15750
71146,13946,16594,12504
71147,13946,16594,10692
71148,13951,4206,14475
71149,13951,4206,11184
71150,13951,4206,15037
71151,13955,18078,14647
71152,13985,12159,16365
71153,13985,12159,16366
71154,13985,12159,15987
71155,13988,18103,15309
71156,14005,17153,11326
71157,14014,15059,13128
71158,14014,15059,14353
71159,14014,15059,14953
71160,14062,18148,12331
71161,14062,18148,11385
71162,14064,6625,15463
71163,14064,6625,15708
71164,14064,6625,16286
71165,14064,6625,12676
71166,14071,18154,15685
71167,14073,16092,13146
71168,14073,16092,12281
71169,14073,16092,16289
71170,14084,15091,16039
71171,14084,15091,10549
71172,14085,17533,14929
71173,14085,17533,13814
71174,14085,17533,16227
71175,14085,17533,14123
71176,14085,17533,16207
71177,14085,17533,16291
71178,14085,17533,12649
71179,14120,18190,16294
71180,14129,16022,14790
71181,14138,21402,14355
71182,14139,18201,11326
71183,14146,18219,14961
71184,14146,18219,15181
71185,14146,18219,16195
71186,14146,18219,16298
71187,14181,15576,10902
71188,14185,1988,10948
71189,14188,17109,15243
71190,14188,17109,14230
71191,14188,17109,15822
71192,14188,17109,15233
71193,14201,18114,16295
71194,14201,18114,16296
71195,14202,528,15531
71196,14202,528,15104
71197,14202,528,15160
71198,14202,528,14887
71199,14202,528,16517
71200,14202,528,16518
71201,14202,528,16520
71202,14203,18269,16140
71203,14212,18250,14964
71204,14212,18250,16612
71205,14212,18250,14751
71206,14212,18250,16301
71207,14212,18250,14599
71208,14248,18205,16303
71209,14248,18205,13524
71210,14248,18205,12523
71211,14248,18205,14102
71212,14248,18205,14100
71213,14248,18205,16304
71214,14248,18205,15121
71215,14248,18205,16305
71216,14248,18205,16306
71217,14257,17093,15313
71218,14257,17093,16308
71219,14257,17093,16309
71220,14257,17093,10825
71221,14257,17093,12921
71222,14259,18310,14853
71223,14259,18310,11723
71224,14260,17450,12171
71225,14260,17450,16222
71226,14260,17450,15115
71227,14260,17450,10417
71228,14309,15231,16127
71229,14309,15231,10393
71230,14309,15231,10394
71231,14312,17405,16311
71232,14327,18350,16312
71233,14327,18350,14961
71234,14327,18350,13698
71235,14327,18350,15364
71236,14327,18350,15181
71237,14363,105,15208
71238,14365,1754,14827
71239,14367,18382,14363
71240,14367,18382,15557
71241,14375,17959,14197
71242,14376,3588,14606
71243,14377,18390,16314
71244,14395,19154,15714
71245,14398,18402,10384
71246,14398,18402,10774
71247,14398,18402,10775
71248,14400,18404,14932
71249,14403,21258,11247
71250,14403,21258,13911
71251,14420,21574,11490
71252,14423,4402,16487
71253,14427,9979,16320
71254,14428,15965,11204
71255,14428,15965,16568
71256,14446,14570,14593
71257,14451,18447,14654
71258,14454,11857,16566
71259,14454,11857,10770
71260,14457,18454,15892
71261,14468,17239,16147
71262,14468,17239,15143
71263,14468,17239,14108
71264,14468,17239,16336
71265,14468,17239,12504
71266,14468,17239,16018
71267,14478,17912,14696
71268,14479,17912,14696
71269,14480,16839,16341
71270,14480,16839,15959
71271,14480,16839,16342
71272,14485,13191,16568
71273,14485,13191,15618
71274,14485,13191,11525
71275,14486,12202,16420
71276,14498,18489,16890
71277,14509,18496,16344
71278,14509,18496,16345
71279,14510,14590,16557
71280,14511,21372,12251
71281,14511,21372,14976
71282,14511,21372,14762
71283,14515,18501,16347
71284,14515,18501,16348
71285,14515,18501,16349
71286,14532,18512,15649
71287,14532,18512,15919
71288,14532,18512,16353
71289,14532,18512,13576
71290,14532,18512,16354
71291,14532,18512,14988
71292,14533,18514,15921
71293,14540,18516,16357
71294,14542,13226,15725
71295,14542,13226,15025
71296,14543,18524,16359
71297,14543,18524,16360
71298,14545,18525,16364
71299,14557,17913,15451
71300,14564,14727,16329
71301,14564,14727,16330
71302,14564,14727,16331
71303,14564,14727,16332
71304,14565,17632,15451
71305,14567,18546,16373
71306,14567,18546,16374
71307,14567,18546,16375
71308,14567,18546,14067
71309,14567,18546,16376
71310,14573,18550,15556
71311,14574,18554,15627
71312,14578,18556,15241
71313,14592,18562,11385
71314,14592,18562,12366
71315,14592,18562,16381
71316,14594,12427,10492
71317,14604,17111,16568
71318,14604,17111,16366
71319,14604,17111,15200
71320,14604,17111,16384
71321,14604,17111,14902
71322,14611,16338,14355
71323,14611,16338,12251
71324,14611,16338,16568
71325,14613,7660,15095
71326,14614,18586,14647
71327,14621,17954,15226
71328,14622,18599,11004
71329,14622,18599,14918
71330,14622,18599,14711
71331,14623,18600,16392
71332,14623,18600,16393
71333,14623,18600,16394
71334,14623,18600,16395
71335,14623,18600,16396
71336,14623,18600,16397
71337,14623,18600,16400
71338,14623,18600,16401
71339,14623,18600,16402
71340,14623,18600,16403
71341,14623,18600,16404
71342,14623,18600,16405
71343,14623,18600,16406
71344,14630,17409,16634
71345,14630,17409,12789
71346,14630,17409,16670
71347,14632,18604,11004
71348,14634,16058,13659
71349,14634,16058,15179
71350,14634,16058,16413
71351,14638,16803,14723
71352,14640,18612,16415
71353,14644,15016,12047
71354,14644,15016,16417
71355,14644,15016,15502
71356,14644,15016,15293
71357,14644,15016,16418
71358,14644,15016,12251
71359,14644,15016,10472
71360,14644,15016,14832
71361,14644,15016,16612
71362,14644,15016,16099
71363,14644,15016,15669
71364,14644,15016,16018
71365,14644,15016,15696
71366,14661,14339,15243
71367,14661,14339,13812
71368,14663,17267,16423
71369,14663,17267,15464
71370,14663,17267,16258
71371,14666,17430,16340
71372,14667,9905,16425
71373,14667,9905,16426
71374,14676,18647,16427
71375,14681,17513,15932
71376,14687,18657,11204
71377,14687,18657,15338
71378,14690,18660,15185
71379,14698,18018,16430
71380,14698,18018,15614
71381,14703,1642,13891
71382,14703,1642,16431
71383,14705,17914,16340
71384,14705,17914,10843
71385,14707,12718,10965
71386,14711,18668,16433
71387,14711,18668,16131
71388,14712,18669,16434
71389,14712,18669,16435
71390,14712,18669,16436
71391,14712,18669,16437
71392,14712,18669,16438
71393,14712,18669,16439
71394,14738,14953,15544
71395,14738,14953,15164
71396,14739,12154,15084
71397,14741,12659,11336
71398,14746,16328,15463
71399,14746,16328,12571
71400,14746,16328,16697
71401,14746,16328,14092
71402,14747,18688,16445
71403,14747,18688,16011
71404,14747,18688,16446
71405,14751,13930,15165
71406,14751,13930,16447
71407,14751,13930,14665
71408,14751,13930,16448
71409,14752,18692,16449
71410,14752,18692,16450
71411,14754,18532,15178
71412,14756,18697,16452
71413,14769,17350,16458
71414,14769,17350,16459
71415,14773,12120,16462
71416,14788,13941,16565
71417,14790,18686,16468
71418,14798,10681,15423
71419,14798,10681,15104
71420,14801,18732,16481
71421,14801,18732,16800
71422,14801,18732,14593
71423,14801,18732,16482
71424,14801,18732,11958
71425,14801,18732,13717
71426,14804,18712,12244
71427,14807,17086,13507
71428,14811,12725,14673
71429,14812,18737,16484
71430,14817,15087,15667
71431,14819,18741,16485
71432,14819,18741,15412
71433,14820,14731,14369
71434,14820,14731,15751
71435,14860,16852,12101
71436,14860,16852,12111
71437,14860,16852,10444
71438,14860,16852,16493
71439,14860,16852,16494
71440,14860,16852,10853
71441,14882,18799,15522
71442,14883,14623,16497
71443,14884,18803,14798
71444,14885,12417,16498
71445,14887,18806,16290
71446,14887,18806,10716
71447,14887,18806,14783
71448,14893,17868,16501
71449,14898,18810,16503
71450,14899,17723,16203
71451,14899,17723,16504
71452,14899,17723,16505
71453,14899,17723,16506
71454,14899,17723,14923
71455,14910,17390,12251
71456,14910,17390,16366
71457,14910,17390,16897
71458,14910,17390,16384
71459,14918,18608,14647
71460,14919,18608,16339
71461,14928,18829,15714
71462,14929,11687,10377
71463,14929,11687,16201
71464,14929,11687,16528
71465,14929,11687,10787
71466,14929,11687,14977
71467,14929,11687,16529
71468,14929,11687,16530
71469,14929,11687,16063
71470,14929,11687,15699
71471,14929,11687,13509
71472,14929,11687,14672
71473,14936,18836,16511
71474,14952,13276,11204
71475,14952,13276,10481
71476,14952,13276,15380
71477,14963,18534,15723
71478,14964,18534,15723
71479,14972,17734,16340
71480,14972,17734,16347
71481,14972,17734,12921
71482,14972,17734,10899
71483,14972,17734,16534
71484,14972,17734,16063
71485,14986,14989,16486
71486,14986,14989,15039
71487,14986,14989,16541
71488,14986,14989,16542
71489,14994,12734,15641
71490,15005,18919,16544
71491,15016,12457,16546
71492,15022,18933,16550
71493,15026,18938,16597
71494,15028,18945,14932
71495,15030,17683,16173
71496,15030,17683,14723
71497,15030,17683,12198
71498,15030,17683,16802
71499,15030,17683,15242
71500,15032,9591,16558
71501,15038,18952,16559
71502,15038,18952,15631
71503,15041,18956,17116
71504,15041,18956,16560
71505,15041,18956,14973
71506,15043,17915,14360
71507,15049,18965,16562
71508,15053,17376,10949
71509,15054,713,14684
71510,15062,15157,13620
71511,15062,15157,16202
71512,15062,15157,16528
71513,15062,15157,11869
71514,15062,15157,11870
71515,15065,19889,14031
71516,15071,18985,15112
71517,15081,18997,13207
71518,15088,19004,14647
71519,15089,15374,16570
71520,15089,15374,16571
71521,15093,17953,12254
71522,15096,16688,15935
71523,15103,13608,16574
71524,15103,13608,16575
71525,15106,19017,10861
71526,15107,19007,16014
71527,15107,19007,12523
71528,15107,19007,15839
71529,15107,19007,15956
71530,15107,19007,16839
71531,15112,12832,16937
71532,15114,17082,15313
71533,15114,17082,12523
71534,15114,17082,15896
71535,15114,17082,16524
71536,15114,17082,16525
71537,15114,17082,13435
71538,15117,12703,16889
71539,15133,14896,16581
71540,15133,14896,16582
71541,15133,14896,16583
71542,15134,17686,10965
71543,15134,17686,16598
71544,15134,17686,15243
71545,15134,17686,16099
71546,15134,17686,15432
71547,15134,17686,11525
71548,15134,17686,10319
71549,15134,17686,12251
71550,15134,17686,16568
71551,15134,17686,16018
71552,15134,17686,16199
71553,15134,17686,16128
71554,15140,19053,16585
71555,15143,19055,16586
71556,15147,19057,16587
71557,15150,8246,14593
71558,15150,8246,16408
71559,15150,8246,15755
71560,15156,19066,16047
71561,15160,19069,16997
71562,15172,16123,16675
71563,15173,17349,15243
71564,15174,7008,16593
71565,15176,19082,16594
71566,15176,19082,16595
71567,15191,19104,14990
71568,15195,19112,11593
71569,15195,19112,16077
71570,15195,19112,15701
71571,15195,19112,16453
71572,15212,5953,16568
